timestamp,Storm ID,BASIN,Season,SEASON TC NUMBER,Latitude (degrees),Longitude (degrees),VMAX (kt),Peak VMAX (kt),ACE,Maximum 24h Intensification,Tropical SST,Local SST,Local Month Mean
2012-03-11 06:00:00,2012-S-17,SI,2012.0,17.0,-19.0,113.4,20.0,95.0,0.87,20.0,27.954435,28.599869,28.634289
2012-09-10 06:00:00,2012-N-17,WP,2012.0,17.0,7.4,135.0,15.0,155.0,2.7135,60.0,27.351109,29.162064,29.155243
2012-04-01 00:00:00,2012-S-18,SP,2012.0,18.0,-15.5,166.1,20.0,55.0,0.20975,15.0,28.436325,28.775166,28.575619
2012-09-19 00:00:00,2012-N-18,WP,2012.0,18.0,14.9,140.7,15.0,140.0,4.65775,65.0,27.351109,29.436237,29.362724
2012-09-23 06:00:00,2012-N-19,WP,2012.0,19.0,15.6,140.7,20.0,55.0,0.483,10.0,27.351109,29.419703,29.370155
2012-06-03 12:00:00,2012-S-20,SI,2012.0,20.0,-7.2,65.5,20.0,55.0,0.241,20.0,27.955381,27.66462,27.784992
2012-09-29 12:00:00,2012-N-20,WP,2012.0,20.0,12.0,151.9,15.0,45.0,0.31075,10.0,27.351109,29.993877,29.369383
2012-09-30 06:00:00,2012-N-21,WP,2012.0,21.0,15.4,113.0,15.0,55.0,0.391,15.0,27.351109,28.882105,28.742643
2012-10-06 12:00:00,2012-N-22,WP,2012.0,22.0,18.7,139.3,20.0,105.0,2.3615,25.0,27.537033,28.866089,28.96353
2012-10-13 00:00:00,2012-N-23,WP,2012.0,23.0,17.2,146.5,15.0,55.0,0.44875,15.0,27.537033,28.881298,29.142067
2012-10-22 18:00:00,2012-N-24,WP,2012.0,24.0,8.9,130.1,15.0,105.0,0.9895,40.0,27.537033,28.679428,29.208195
2012-11-26 12:00:00,2012-N-26,WP,2012.0,26.0,4.1,156.3,20.0,150.0,3.90575,55.0,27.788994,29.758783,29.582668
2012-10-11 12:00:00,2013-S-1,SI,2013.0,1.0,-5.8,72.0,15.0,115.0,1.312,35.0,27.537033,28.97323,28.190716
2013-01-01 00:00:00,2013-N-1,WP,2013.0,1.0,5.0,140.7,15.0,40.0,0.277,15.0,27.626219,29.072817,28.86708
2012-11-20 18:00:00,2013-S-2,SI,2013.0,2.0,-9.8,82.9,15.0,55.0,0.2295,25.0,27.788994,27.885683,27.865887
2012-12-03 18:00:00,2013-S-3,SI,2013.0,3.0,-7.4,84.7,15.0,115.0,1.87175,40.0,27.62647,28.342958,28.278286
2013-06-07 12:00:00,2013-N-3,WP,2013.0,3.0,16.3,129.9,15.0,55.0,0.33875,15.0,27.773504,30.044355,29.61812
2012-12-10 18:00:00,2013-S-4,SP,2013.0,4.0,-14.3,180.2,25.0,125.0,2.5575,30.0,27.62647,29.10349,28.767868
2012-12-27 06:00:00,2013-S-5,SP,2013.0,5.0,-8.6,164.4,20.0,110.0,1.303,40.0,27.62647,29.73185,29.57133
2012-12-27 00:00:00,2013-S-6,SI,2013.0,6.0,-14.1,114.5,20.0,45.0,0.173,15.0,27.62647,29.221973,28.482141
2013-06-27 12:00:00,2013-N-6,WP,2013.0,6.0,8.8,131.3,15.0,70.0,0.3465,25.0,27.773504,29.914679,29.438875
2012-12-29 12:00:00,2013-S-7,SI,2013.0,7.0,-10.1,63.2,20.0,75.0,0.7555,15.0,27.62647,28.724777,28.234316
2013-07-06 00:00:00,2013-N-7,WP,2013.0,7.0,19.9,156.2,20.0,125.0,1.91975,40.0,27.287556,29.397173,29.089176
2013-01-07 06:00:00,2013-S-8,SI,2013.0,8.0,-11.3,121.1,25.0,120.0,1.74775,30.0,27.626219,29.543509,29.351534
2013-07-14 18:00:00,2013-N-8,WP,2013.0,8.0,14.6,127.3,15.0,40.0,0.17625,10.0,27.287556,29.944942,29.43168
2013-07-30 12:00:00,2013-N-9,WP,2013.0,9.0,14.5,117.6,20.0,60.0,0.30675,20.0,27.287556,29.799274,29.156958
2013-01-18 12:00:00,2013-S-10,SP,2013.0,10.0,-12.3,173.9,25.0,85.0,0.8705,25.0,27.626219,29.740078,29.267698
2013-08-05 00:00:00,2013-N-10,WP,2013.0,10.0,11.2,119.1,15.0,45.0,0.1305,10.0,27.034641,29.225555,28.835007
2013-01-20 12:00:00,2013-S-11,SI,2013.0,11.0,-16.3,137.4,25.0,45.0,0.1265,20.0,27.626219,30.980797,30.536364
2013-08-08 06:00:00,2013-N-11,WP,2013.0,11.0,12.2,137.3,15.0,130.0,1.80925,45.0,27.034641,29.851788,29.151758
2013-08-16 00:00:00,2013-N-12,WP,2013.0,12.0,23.1,123.6,15.0,75.0,0.5895,20.0,27.034641,29.512362,28.993813
2013-01-25 12:00:00,2013-S-13,SI,2013.0,13.0,-12.5,67.4,20.0,115.0,1.6895,35.0,27.626219,28.539196,28.38711
2013-02-08 12:00:00,2013-S-14,SP,2013.0,14.0,-15.8,198.7,15.0,45.0,0.22,15.0,27.865356,28.006357,28.65648
2013-08-25 00:00:00,2013-N-14,WP,2013.0,14.0,11.5,128.9,20.0,50.0,0.32375,15.0,27.034641,29.78146,29.10957
2013-02-09 12:00:00,2013-S-15,SI,2013.0,15.0,-9.6,87.0,20.0,90.0,0.923,25.0,27.865356,28.77483,28.475885
2013-08-31 12:00:00,2013-N-15,WP,2013.0,15.0,24.8,121.6,20.0,50.0,0.2075,15.0,27.034641,28.70471,28.435087
2013-02-14 12:00:00,2013-S-16,SI,2013.0,16.0,-20.1,41.8,15.0,105.0,1.248,35.0,27.865356,28.878271,29.200844
2013-09-12 00:00:00,2013-N-16,WP,2013.0,16.0,22.1,146.3,20.0,60.0,0.3405,15.0,27.229263,29.87708,29.193111
2013-02-23 00:00:00,2013-S-17,SI,2013.0,17.0,-15.1,118.4,25.0,100.0,0.86475,25.0,27.865356,30.206211,29.185438
2013-09-16 06:00:00,2013-N-17,WP,2013.0,17.0,17.2,132.4,20.0,135.0,2.305,45.0,27.229263,29.811464,29.181374
2013-02-22 18:00:00,2013-S-18,SI,2013.0,18.0,-13.2,99.9,20.0,40.0,0.191,15.0,27.865356,28.84209,28.126453
2013-03-05 12:00:00,2013-S-19,SP,2013.0,19.0,-17.6,151.4,25.0,110.0,1.59325,30.0,28.250866,27.83419,28.131752
2013-09-20 18:00:00,2013-N-19,WP,2013.0,19.0,19.4,146.0,20.0,90.0,1.14225,20.0,27.229263,30.11292,29.342598
2013-03-13 06:00:00,2013-S-20,SP,2013.0,20.0,-11.6,144.3,20.0,50.0,0.316,25.0,28.250866,28.79061,28.79937
2013-09-26 00:00:00,2013-N-20,WP,2013.0,20.0,14.8,117.9,20.0,100.0,0.85675,35.0,27.229263,29.13683,28.887735
2013-04-03 06:00:00,2013-S-21,SI,2013.0,21.0,-8.5,75.3,20.0,85.0,1.392,25.0,28.611334,28.775312,28.94642
2013-09-29 12:00:00,2013-N-21,WP,2013.0,21.0,26.6,148.8,20.0,40.0,0.17,15.0,27.229263,29.009533,28.552135
2013-04-08 06:00:00,2013-S-22,SI,2013.0,22.0,-9.1,102.0,20.0,75.0,0.43925,25.0,28.611334,29.252224,28.998215
2013-09-29 18:00:00,2013-N-22,WP,2013.0,22.0,11.6,133.5,15.0,90.0,1.28125,25.0,27.229263,29.889221,29.154716
2013-04-26 12:00:00,2013-S-23,SP,2013.0,23.0,-10.0,154.5,20.0,65.0,0.31,30.0,28.611334,29.32897,29.137297
2013-10-02 18:00:00,2013-N-23,WP,2013.0,23.0,16.4,149.8,20.0,120.0,1.327,40.0,27.472183,29.429302,29.142986
2013-05-07 18:00:00,2013-S-24,SI,2013.0,24.0,-5.9,84.2,20.0,45.0,0.2875,15.0,28.341963,28.108555,28.94254
2013-10-08 12:00:00,2013-N-24,WP,2013.0,24.0,14.0,131.7,20.0,100.0,1.549,30.0,27.472183,29.13567,29.13541
2013-10-09 12:00:00,2013-N-25,WP,2013.0,25.0,14.0,147.5,15.0,120.0,1.492,40.0,27.472183,29.577408,29.219898
2013-10-15 12:00:00,2013-N-26,WP,2013.0,26.0,14.0,148.4,20.0,140.0,3.47725,45.0,27.472183,29.678965,29.216915
2013-10-19 06:00:00,2013-N-28,WP,2013.0,28.0,9.2,163.3,15.0,140.0,2.704,55.0,27.472183,29.714758,29.239864
2013-10-28 00:00:00,2013-N-29,WP,2013.0,29.0,14.4,140.0,15.0,105.0,1.27825,35.0,27.472183,29.296913,29.215982
2013-11-02 06:00:00,2013-N-31,WP,2013.0,31.0,6.6,161.6,15.0,170.0,3.85425,55.0,27.694176,29.848383,29.311502
2013-11-20 18:00:00,2014-S-2,SI,2014.0,2.0,-12.0,114.6,25.0,45.0,0.3305,15.0,27.694176,28.77929,28.368656
2013-12-14 06:00:00,2014-S-3,SI,2014.0,3.0,-9.7,81.6,25.0,130.0,2.60025,40.0,27.617172,28.27683,28.177471
2014-02-26 18:00:00,2014-N-3,WP,2014.0,3.0,8.5,148.6,15.0,80.0,0.65375,20.0,27.682001,28.911404,28.160568
2013-12-16 12:00:00,2014-S-4,SI,2014.0,4.0,-8.1,98.1,20.0,140.0,2.919,35.0,27.617172,28.47553,28.240227
2013-12-27 06:00:00,2014-S-5,SI,2014.0,5.0,-14.1,121.1,20.0,100.0,0.7045,35.0,27.617172,29.923193,29.556433
2013-12-27 12:00:00,2014-S-6,SI,2014.0,6.0,-8.9,51.9,15.0,115.0,1.90525,40.0,27.617172,28.704239,28.33496
2014-04-26 12:00:00,2014-N-6,WP,2014.0,6.0,10.0,145.3,15.0,70.0,0.50825,25.0,28.68281,29.02315,28.401379
2014-01-04 12:00:00,2014-S-7,SP,2014.0,7.0,-17.7,183.9,20.0,130.0,2.3235,35.0,27.588223,28.797705,28.18076
2014-06-14 00:00:00,2014-N-7,WP,2014.0,7.0,20.2,116.8,25.0,50.0,0.25,20.0,28.33869,29.098343,28.628204
2014-01-07 06:00:00,2014-S-8,SI,2014.0,8.0,-11.0,103.6,20.0,120.0,1.21675,65.0,27.588223,28.741419,28.27373
2014-07-02 12:00:00,2014-N-8,WP,2014.0,8.0,9.0,148.8,15.0,140.0,2.59775,55.0,27.621876,29.612398,29.198181
2014-01-14 12:00:00,2014-S-9,SI,2014.0,9.0,-15.5,43.2,20.0,50.0,0.24975,20.0,27.588223,29.024273,29.027039
2014-07-09 18:00:00,2014-N-9,WP,2014.0,9.0,8.5,152.9,20.0,140.0,2.3495,40.0,27.621876,29.624596,29.198927
2014-01-16 12:00:00,2014-S-10,SP,2014.0,10.0,-14.9,160.7,20.0,45.0,0.14225,15.0,27.588223,28.951326,28.859497
2014-07-16 18:00:00,2014-N-10,WP,2014.0,10.0,10.1,136.0,25.0,85.0,1.057,25.0,27.621876,29.563576,29.207521
2014-01-29 00:00:00,2014-S-11,SP,2014.0,11.0,-16.3,151.0,20.0,45.0,0.12325,20.0,27.588223,28.576845,28.629652
2014-07-27 18:00:00,2014-N-11,WP,2014.0,11.0,12.0,151.4,15.0,140.0,3.6005,65.0,27.621876,29.766003,29.129717
2014-02-02 00:00:00,2014-S-12,SP,2014.0,12.0,-19.5,150.7,20.0,55.0,0.20775,20.0,27.682001,27.78692,28.264507
2014-07-27 12:00:00,2014-N-12,WP,2014.0,12.0,15.7,134.2,15.0,40.0,0.31275,15.0,27.621876,29.799976,29.48637
2014-02-04 06:00:00,2014-S-13,SI,2014.0,13.0,-15.9,60.2,20.0,55.0,0.2795,15.0,27.682001,28.657358,28.185648
2014-09-05 18:00:00,2014-N-13,WP,2014.0,13.0,21.8,127.1,15.0,65.0,0.34975,20.0,27.387476,29.634687,28.743036
2014-02-05 06:00:00,2014-S-14,SI,2014.0,14.0,-12.0,71.8,20.0,60.0,0.72025,15.0,27.682001,28.801508,28.714869
2014-02-17 18:00:00,2014-S-15,SI,2014.0,15.0,-17.2,40.3,15.0,65.0,0.451,20.0,27.682001,29.39269,29.017208
2014-09-10 12:00:00,2014-N-15,WP,2014.0,15.0,9.9,142.4,15.0,80.0,0.88175,20.0,27.387476,29.717934,29.273819
2014-02-26 06:00:00,2014-S-16,SP,2014.0,16.0,-18.7,179.1,20.0,50.0,0.35675,10.0,27.682001,28.948833,28.426437
2014-09-17 12:00:00,2014-N-16,WP,2014.0,16.0,13.6,130.5,20.0,50.0,0.37875,10.0,27.387476,29.515043,29.163645
2014-03-07 00:00:00,2014-S-17,SI,2014.0,17.0,-9.6,138.2,15.0,140.0,1.97775,50.0,28.191042,29.328932,29.189226
2014-09-24 12:00:00,2014-N-17,WP,2014.0,17.0,18.9,149.1,20.0,55.0,0.4555,15.0,27.387476,30.232262,29.358088
2014-03-08 18:00:00,2014-S-18,SP,2014.0,18.0,-15.7,169.3,20.0,70.0,0.51075,20.0,28.191042,29.176262,28.964258
2014-09-27 18:00:00,2014-N-18,WP,2014.0,18.0,9.5,159.5,20.0,135.0,2.3395,50.0,27.387476,30.278835,29.374424
2014-03-09 00:00:00,2014-S-19,SP,2014.0,19.0,-17.4,149.0,15.0,40.0,0.095,15.0,28.191042,27.904043,28.197283
2014-10-01 18:00:00,2014-N-19,WP,2014.0,19.0,5.5,165.7,20.0,155.0,4.22325,50.0,27.708351,30.016237,29.465124
2014-10-30 00:00:00,2014-N-20,WP,2014.0,20.0,13.2,140.7,15.0,155.0,2.778,60.0,27.708351,29.441904,29.249737
2014-03-27 06:00:00,2014-S-21,SI,2014.0,21.0,-12.0,41.0,20.0,130.0,1.0955,65.0,28.191042,29.420208,29.385284
2014-11-25 06:00:00,2014-N-21,WP,2014.0,21.0,8.4,131.4,15.0,55.0,0.25425,15.0,27.957146,29.277885,29.210117
2014-04-03 18:00:00,2014-S-22,SI,2014.0,22.0,-13.4,81.0,25.0,45.0,0.1755,15.0,28.68281,28.47495,28.008272
2014-11-30 06:00:00,2014-N-22,WP,2014.0,22.0,2.1,156.4,20.0,155.0,3.373,55.0,27.957146,30.28175,29.642258
2014-04-04 00:00:00,2014-S-23,SP,2014.0,23.0,-11.1,157.5,20.0,140.0,2.166,45.0,28.68281,28.882734,29.223244
2014-12-27 18:00:00,2014-N-23,WP,2014.0,23.0,7.6,129.2,20.0,45.0,0.16175,10.0,27.905525,28.98712,28.80176
2014-04-18 06:00:00,2014-S-24,SI,2014.0,24.0,-11.9,92.8,25.0,90.0,0.63075,40.0,28.68281,29.125904,28.283434
2014-11-15 00:00:00,2015-S-1,SI,2015.0,1.0,-6.0,66.0,20.0,70.0,0.54,30.0,27.957146,28.697989,28.506367
2015-01-12 06:00:00,2015-N-1,WP,2015.0,1.0,8.6,145.9,15.0,70.0,0.43575,25.0,27.844866,29.004461,28.394144
2015-02-06 18:00:00,2015-N-2,WP,2015.0,2.0,9.5,157.8,20.0,130.0,0.90875,55.0,28.061548,28.414448,27.751202
2014-12-10 00:00:00,2015-S-3,SI,2015.0,3.0,-8.5,100.4,20.0,40.0,0.1475,15.0,27.905525,29.000565,28.196543
2015-03-11 00:00:00,2015-N-3,WP,2015.0,3.0,6.8,170.6,20.0,50.0,0.47875,15.0,28.411932,28.833307,28.232471
2014-12-23 12:00:00,2015-S-4,SI,2015.0,4.0,-9.6,101.7,20.0,105.0,1.84375,50.0,27.905525,28.817541,28.024578
2015-03-25 18:00:00,2015-N-4,WP,2015.0,4.0,5.8,162.1,20.0,150.0,3.2885,35.0,28.411932,29.223896,28.672432
2015-01-09 06:00:00,2015-S-5,SI,2015.0,5.0,-19.0,52.8,15.0,140.0,3.156,50.0,27.844866,28.38626,27.941927
2015-04-02 00:00:00,2015-N-5,WP,2015.0,5.0,5.6,161.0,20.0,45.0,0.1865,20.0,28.958227,29.650293,28.848438
2015-01-15 12:00:00,2015-S-6,SI,2015.0,6.0,-19.1,41.2,30.0,50.0,0.38875,15.0,27.844866,28.649107,29.014683
2015-05-02 18:00:00,2015-N-6,WP,2015.0,6.0,7.9,142.1,20.0,140.0,2.891,35.0,28.915682,29.614014,29.182241
2015-01-20 00:00:00,2015-S-7,SP,2015.0,7.0,-12.2,208.4,30.0,55.0,0.378,10.0,27.844866,29.263844,28.81919
2015-05-06 18:00:00,2015-N-7,WP,2015.0,7.0,4.5,158.9,25.0,140.0,3.177,35.0,28.915682,29.690508,29.26783
2015-06-20 00:00:00,2015-N-8,WP,2015.0,8.0,15.4,112.2,20.0,50.0,0.242,15.0,28.457018,29.65909,29.233997
2015-01-26 18:00:00,2015-S-9,SI,2015.0,9.0,-13.6,63.9,25.0,140.0,2.39875,45.0,27.844866,28.411367,28.177649
2015-06-30 00:00:00,2015-N-9,WP,2015.0,9.0,9.0,161.4,20.0,120.0,2.26775,25.0,28.457018,28.890078,28.764044
2015-01-29 18:00:00,2015-S-10,SP,2015.0,10.0,-16.1,161.4,20.0,85.0,0.5785,25.0,27.844866,29.01632,28.619225
2015-07-02 00:00:00,2015-N-10,WP,2015.0,10.0,14.1,129.4,20.0,75.0,0.73775,20.0,28.000925,29.373829,29.413998
2015-02-05 18:00:00,2015-S-11,SI,2015.0,11.0,-21.3,40.7,25.0,55.0,0.273,15.0,28.061548,28.7574,28.929031
2015-07-03 06:00:00,2015-N-11,WP,2015.0,11.0,8.8,172.2,20.0,135.0,4.479,35.0,28.000925,29.05204,28.597923
2015-02-16 06:00:00,2015-S-12,SI,2015.0,12.0,-11.6,140.0,25.0,100.0,0.68375,25.0,28.061548,29.027994,29.292309
2015-02-17 00:00:00,2015-S-13,SP,2015.0,13.0,-14.6,155.6,30.0,125.0,0.8155,70.0,28.061548,29.253325,29.042112
2015-07-30 00:00:00,2015-N-13,WP,2015.0,13.0,13.7,160.8,25.0,155.0,3.344,45.0,28.000925,28.805166,28.717962
2015-02-22 06:00:00,2015-S-14,SI,2015.0,14.0,-13.4,78.3,25.0,55.0,0.54675,20.0,28.061548,28.228453,28.497274
2015-08-06 18:00:00,2015-N-15,WP,2015.0,15.0,20.2,148.4,20.0,45.0,0.37875,10.0,27.703842,29.180674,29.362757
2015-03-06 12:00:00,2015-S-16,SI,2015.0,16.0,-17.3,50.5,25.0,40.0,0.237,5.0,28.411932,28.334667,28.437826
2015-08-13 18:00:00,2015-N-16,WP,2015.0,16.0,12.1,150.9,20.0,120.0,3.88925,55.0,27.703842,28.890844,29.27385
2015-03-08 12:00:00,2015-S-17,SP,2015.0,17.0,-7.5,168.9,25.0,150.0,3.1215,35.0,28.411932,29.661161,29.352427
2015-08-14 06:00:00,2015-N-17,WP,2015.0,17.0,15.1,162.4,25.0,140.0,3.64025,35.0,27.703842,29.19094,28.999243
2015-03-09 12:00:00,2015-S-18,SP,2015.0,18.0,-12.6,151.2,25.0,100.0,1.8485,30.0,28.411932,28.863857,28.94186
2015-09-05 12:00:00,2015-N-18,WP,2015.0,18.0,17.9,141.5,10.0,60.0,0.2485,20.0,27.847208,29.670433,29.363714
2015-03-10 00:00:00,2015-S-19,SI,2015.0,19.0,-13.7,115.8,30.0,90.0,0.5615,25.0,28.411932,29.84999,29.21451
2015-03-19 18:00:00,2015-S-20,SP,2015.0,20.0,-15.3,182.4,20.0,45.0,0.1965,10.0,28.411932,29.91041,29.015892
2015-09-14 00:00:00,2015-N-20,WP,2015.0,20.0,14.6,152.4,15.0,100.0,1.117,30.0,27.847208,29.586973,29.361202
2015-04-04 06:00:00,2015-S-21,SI,2015.0,21.0,-10.5,86.6,20.0,115.0,0.714,45.0,28.958227,28.526596,28.433847
2015-09-20 18:00:00,2015-N-21,WP,2015.0,21.0,15.1,145.3,20.0,130.0,2.1445,35.0,27.847208,29.468704,29.37643
2015-09-30 00:00:00,2015-N-22,WP,2015.0,22.0,11.9,130.3,15.0,105.0,0.65,40.0,27.847208,29.766241,29.13841
2015-04-09 06:00:00,2015-S-23,SP,2015.0,23.0,-12.6,163.1,25.0,55.0,0.2555,20.0,28.958227,29.163208,29.056248
2015-10-03 00:00:00,2015-N-23,WP,2015.0,23.0,18.6,165.7,40.0,70.0,0.6055,10.0,28.170088,28.964907,28.671793
2015-04-27 12:00:00,2015-S-24,SI,2015.0,24.0,-13.1,113.3,20.0,120.0,0.8755,60.0,28.958227,29.79799,28.994602
2015-10-12 06:00:00,2015-N-24,WP,2015.0,24.0,14.2,149.3,20.0,130.0,1.48675,35.0,28.170088,29.02694,29.208395
2015-06-28 12:00:00,2015-S-25,SP,2015.0,25.0,-4.0,163.4,20.0,45.0,0.268,15.0,28.457018,29.95263,29.585245
2015-10-13 06:00:00,2015-N-25,WP,2015.0,25.0,13.0,160.7,25.0,125.0,3.004,35.0,28.170088,28.97608,29.054733
2015-11-16 18:00:00,2015-N-27,WP,2015.0,27.0,4.4,164.1,25.0,120.0,2.268,25.0,28.547588,29.71598,29.40113
2015-12-10 18:00:00,2015-N-28,WP,2015.0,28.0,8.1,140.9,20.0,120.0,1.44025,50.0,28.594303,28.674444,28.956076
2015-07-31 18:00:00,2016-S-1,SP,2016.0,1.0,-7.6,168.9,20.0,40.0,0.172,15.0,28.000925,29.610088,28.973927
2016-07-02 18:00:00,2016-N-2,WP,2016.0,2.0,8.3,145.3,20.0,155.0,2.52175,60.0,27.708055,29.835535,29.23202
2015-11-19 00:00:00,2016-S-3,SI,2016.0,3.0,-6.7,78.0,25.0,60.0,0.5175,10.0,28.547588,28.952858,28.310036
2015-11-26 00:00:00,2016-S-4,SP,2016.0,4.0,-10.1,178.0,20.0,40.0,0.19725,10.0,28.547588,29.509207,29.360516
2016-07-23 06:00:00,2016-N-4,WP,2016.0,4.0,26.4,154.3,30.0,45.0,0.106,15.0,27.708055,29.115044,28.32076
2016-07-25 06:00:00,2016-N-5,WP,2016.0,5.0,17.1,115.9,20.0,65.0,0.23675,25.0,27.708055,30.056587,29.159264
2015-12-29 12:00:00,2016-S-6,SP,2016.0,6.0,-9.0,189.0,30.0,120.0,3.202,35.0,28.594303,29.67125,29.328056
2016-07-29 12:00:00,2016-N-6,WP,2016.0,6.0,11.9,127.4,25.0,80.0,0.49975,20.0,27.708055,30.141878,29.367018
2016-01-14 06:00:00,2016-S-7,SP,2016.0,7.0,-13.4,195.3,25.0,90.0,1.44725,25.0,28.643467,29.134636,28.84019
2016-08-04 12:00:00,2016-N-7,WP,2016.0,7.0,18.8,145.7,35.0,65.0,0.52525,15.0,27.392399,30.016407,29.432945
2016-01-20 18:00:00,2016-S-8,SI,2016.0,8.0,-14.0,76.6,30.0,80.0,0.77475,20.0,28.643467,29.086132,28.212242
2016-08-08 00:00:00,2016-N-8,WP,2016.0,8.0,17.5,161.4,20.0,55.0,0.48725,15.0,27.392399,29.152061,29.056116
2016-01-28 00:00:00,2016-S-9,SI,2016.0,9.0,-15.7,117.6,25.0,65.0,0.318,20.0,28.643467,29.620834,28.975613
2016-08-12 12:00:00,2016-N-9,WP,2016.0,9.0,16.1,138.2,20.0,60.0,0.3635,20.0,27.392399,29.977793,29.376045
2016-02-08 06:00:00,2016-S-10,SI,2016.0,10.0,-16.9,53.3,20.0,50.0,0.20925,15.0,28.626022,29.435196,28.492134
2016-08-16 18:00:00,2016-N-10,WP,2016.0,10.0,15.4,138.1,20.0,65.0,0.57225,10.0,27.392399,29.903719,29.350119
2016-02-09 18:00:00,2016-S-11,SP,2016.0,11.0,-13.6,169.5,20.0,155.0,4.9,45.0,28.626022,29.831694,29.244709
2016-08-17 12:00:00,2016-N-11,WP,2016.0,11.0,21.1,113.1,20.0,45.0,0.101,20.0,27.392399,29.776257,28.785307
2016-02-09 00:00:00,2016-S-12,SP,2016.0,12.0,-16.1,155.2,20.0,55.0,0.343,15.0,28.626022,29.016747,28.771736
2016-08-16 18:00:00,2016-N-12,WP,2016.0,12.0,25.0,160.2,20.0,120.0,2.90975,35.0,27.392399,28.202831,28.575197
2016-02-10 18:00:00,2016-S-13,SI,2016.0,13.0,-10.1,94.2,25.0,130.0,1.62625,40.0,28.626022,29.338646,28.480856
2016-02-23 18:00:00,2016-S-14,SP,2016.0,14.0,-15.5,202.1,25.0,55.0,0.19375,20.0,28.626022,29.23379,28.678349
2016-08-22 18:00:00,2016-N-14,WP,2016.0,14.0,12.6,146.1,20.0,40.0,0.0745,20.0,27.392399,29.69565,29.287409
2016-03-15 06:00:00,2016-S-15,SI,2016.0,15.0,-11.3,86.8,25.0,125.0,1.32925,50.0,29.065891,29.307259,28.389645
2016-08-30 18:00:00,2016-N-15,WP,2016.0,15.0,20.8,123.0,15.0,100.0,0.8805,35.0,27.392399,29.753017,29.12651
2016-03-14 18:00:00,2016-S-16,SI,2016.0,16.0,-15.9,137.0,25.0,40.0,0.103,10.0,29.065891,31.388695,30.202528
2016-09-08 18:00:00,2016-N-16,WP,2016.0,16.0,13.2,143.8,20.0,170.0,2.92475,55.0,27.413916,29.765982,29.329433
2016-03-28 12:00:00,2016-S-17,SI,2016.0,17.0,-14.2,76.8,30.0,45.0,0.11075,10.0,29.065891,29.494478,28.498047
2016-04-04 06:00:00,2016-S-18,SP,2016.0,18.0,-13.3,162.0,25.0,90.0,0.2695,45.0,29.199434,29.449553,28.924093
2016-09-11 12:00:00,2016-N-18,WP,2016.0,18.0,12.4,146.1,20.0,115.0,2.27375,30.0,27.413916,29.90882,29.332312
2016-04-11 00:00:00,2016-S-19,SI,2016.0,19.0,-12.4,73.5,20.0,155.0,5.304,35.0,29.199434,29.60343,28.41911
2016-04-17 06:00:00,2016-S-20,SP,2016.0,20.0,-17.0,180.6,25.0,90.0,0.75075,30.0,29.199434,28.255386,28.414663
2016-09-22 12:00:00,2016-N-20,WP,2016.0,20.0,13.7,140.8,20.0,115.0,1.3275,25.0,27.413916,29.587124,29.33499
2016-09-25 18:00:00,2016-N-21,WP,2016.0,21.0,16.1,160.3,20.0,150.0,2.28175,50.0,27.413916,29.554564,29.194027
2016-10-05 00:00:00,2016-N-22,WP,2016.0,22.0,19.7,126.5,20.0,55.0,0.43,15.0,27.580948,28.85043,28.208727
2016-10-04 00:00:00,2016-N-23,WP,2016.0,23.0,16.3,178.3,20.0,130.0,1.6685,50.0,27.580948,28.73067,28.42582
2016-10-13 06:00:00,2016-N-24,WP,2016.0,24.0,13.4,130.0,25.0,115.0,1.16425,35.0,27.580948,29.472136,29.130074
2016-10-14 18:00:00,2016-N-25,WP,2016.0,25.0,8.3,144.4,25.0,145.0,2.5745,35.0,27.580948,30.040478,29.360214
2016-11-02 00:00:00,2016-N-26,WP,2016.0,26.0,12.9,139.0,25.0,90.0,0.819,25.0,27.726332,29.21026,29.024137
2016-11-23 06:00:00,2016-N-29,WP,2016.0,29.0,9.3,129.9,15.0,80.0,0.4955,25.0,27.726332,29.290083,29.136236
2016-12-20 06:00:00,2016-N-30,WP,2016.0,30.0,5.7,145.1,15.0,140.0,1.89225,45.0,27.833075,29.638418,29.235529
2016-12-18 12:00:00,2017-S-2,SI,2017.0,2.0,-14.7,116.5,25.0,50.0,0.35775,10.0,27.833075,29.107397,28.6976
2017-01-25 12:00:00,2017-S-3,SI,2017.0,3.0,-16.0,126.6,20.0,50.0,0.2805,15.0,27.825262,29.66051,29.909723
2017-04-24 18:00:00,2017-N-3,WP,2017.0,3.0,12.4,136.5,20.0,40.0,0.143,10.0,28.908926,28.8253,28.288733
2017-02-02 06:00:00,2017-S-4,SI,2017.0,4.0,-13.8,55.7,20.0,70.0,0.953,20.0,28.073298,28.337801,28.56325
2017-06-10 00:00:00,2017-N-4,WP,2017.0,4.0,13.4,119.4,15.0,45.0,0.14525,15.0,28.234411,30.319138,29.7409
2017-02-11 18:00:00,2017-S-5,SI,2017.0,5.0,-19.2,39.9,15.0,85.0,0.514,25.0,28.073298,29.658758,28.992983
2017-07-01 12:00:00,2017-N-5,WP,2017.0,5.0,18.2,129.4,20.0,60.0,0.32075,20.0,27.726639,30.543219,29.453724
2017-02-16 00:00:00,2017-S-6,SI,2017.0,6.0,-15.8,139.3,25.0,50.0,0.221,20.0,28.073298,30.173485,30.132404
