,Basin,No. of Cycl,Time,V5,V6,Lat,Lon,Speed(knots),lat_tenth,lon_tenth,diff,total_1,total_2,sst_1,sst_2_past_1_month
169,SP,28,1982-05-16 12:00:00, BEST,0, 135S, 1610E,40,13.5,161.0,30085 days 12:00:00,722052.0,721332.0,303.35268833053937,303.35268833053937
170,SP,28,1982-05-16 18:00:00, BEST,0, 132S, 1617E,35,13.2,161.7,30085 days 18:00:00,722058.0,721338.0,303.31539208269834,303.31539208269834
171,SP,28,1982-05-17 00:00:00, BEST,0, 126S, 1619E,35,12.6,161.9,30086 days 00:00:00,722064.0,721344.0,302.9034185864314,303.3299676278316
172,SP,28,1982-05-17 06:00:00, BEST,0, 119S, 1615E,30,11.9,161.5,30086 days 06:00:00,722070.0,721350.0,302.846831175914,303.3162494677062
173,SP,28,1982-05-17 12:00:00, BEST,0, 116S, 1609E,30,11.6,160.9,30086 days 12:00:00,722076.0,721356.0,302.798817615475,303.35268833053937
174,SP,28,1982-05-17 18:00:00, BEST,0, 114S, 1603E,25,11.4,160.3,30086 days 18:00:00,722082.0,721362.0,302.7902437653966,303.3475440204923
175,SP,28,1982-05-18 00:00:00, BEST,0, 112S, 1597E,25,11.2,159.7,30087 days 00:00:00,722088.0,721368.0,302.8369712483239,303.3252520102885
176,SP,28,1982-05-18 06:00:00, BEST,0, 110S, 1592E,20,11.0,159.2,30087 days 06:00:00,722094.0,721374.0,302.9874423171997,303.3282528578159
177,SP,2,1982-10-31 12:00:00, BEST,0,  99S, 1712E,30,9.9,171.2,30253 days 12:00:00,726084.0,725364.0,302.4935885526841,302.4627226924019
178,SP,2,1982-10-31 18:00:00, BEST,0,  98S, 1708E,35,9.8,170.8,30253 days 18:00:00,726090.0,725370.0,302.4370011421667,302.4001335868296
179,SP,2,1982-11-01 00:00:00, BEST,0,  97S, 1707E,40,9.7,170.7,30254 days 00:00:00,726096.0,725376.0,302.4370011421667,302.4001335868296
180,SP,2,1982-11-01 06:00:00, BEST,0,  98S, 1709E,40,9.8,170.9,30254 days 06:00:00,726102.0,725382.0,302.4575783823549,302.42542644456086
181,SP,2,1982-11-01 12:00:00, BEST,0,  99S, 1712E,40,9.9,171.2,30254 days 12:00:00,726108.0,725388.0,302.4935885526841,302.4627226924019
182,SP,2,1982-11-01 18:00:00, BEST,0, 101S, 1713E,40,10.1,171.3,30254 days 18:00:00,726114.0,725394.0,302.4935885526841,302.4627226924019
183,SP,2,1982-11-02 00:00:00, BEST,0, 105S, 1714E,45,10.5,171.4,30255 days 00:00:00,726120.0,725400.0,302.5295987230134,302.4957320152037
184,SP,2,1982-11-02 06:00:00, BEST,0, 111S, 1714E,45,11.1,171.4,30255 days 06:00:00,726126.0,725406.0,302.5295987230134,302.4957320152037
185,SP,2,1982-11-02 12:00:00, BEST,0, 118S, 1711E,50,11.8,171.1,30255 days 12:00:00,726132.0,725412.0,302.4575783823549,302.42542644456086
186,SP,2,1982-11-02 18:00:00, BEST,0, 122S, 1704E,50,12.2,170.4,30255 days 18:00:00,726138.0,725418.0,302.4241403670491,302.37484072909837
187,SP,2,1982-11-03 00:00:00, BEST,0, 126S, 1697E,55,12.6,169.7,30256 days 00:00:00,726144.0,725424.0,302.45929315237055,302.3902736592394
188,SP,2,1982-11-03 06:00:00, BEST,0, 129S, 1690E,55,12.9,169.0,30256 days 06:00:00,726150.0,725430.0,302.47901300755086,302.3671242640278
189,SP,2,1982-11-03 12:00:00, BEST,0, 132S, 1684E,60,13.2,168.4,30256 days 12:00:00,726156.0,725436.0,302.44300283722157,302.31696724106916
190,SP,2,1982-11-03 18:00:00, BEST,0, 137S, 1679E,60,13.7,167.9,30256 days 18:00:00,726162.0,725442.0,302.3902736592394,302.3075360059829
191,SP,2,1982-11-04 00:00:00, BEST,0, 142S, 1674E,65,14.2,167.4,30257 days 00:00:00,726168.0,725448.0,302.33840186626514,302.27023975814194
192,SP,2,1982-11-04 06:00:00, BEST,0, 146S, 1669E,65,14.6,166.9,30257 days 06:00:00,726174.0,725454.0,302.2728119131654,302.1463476245091
193,SP,2,1982-11-04 12:00:00, BEST,0, 149S, 1665E,65,14.9,166.5,30257 days 12:00:00,726180.0,725460.0,302.3002482334163,302.11891130425823
194,SP,2,1982-11-04 18:00:00, BEST,0, 151S, 1661E,65,15.1,166.1,30257 days 18:00:00,726186.0,725466.0,302.47001046496854,302.2831005332595
195,SP,2,1982-11-05 00:00:00, BEST,0, 153S, 1658E,60,15.3,165.8,30258 days 00:00:00,726192.0,725472.0,302.51888141041536,302.34054532878474
196,SP,2,1982-11-05 06:00:00, BEST,0, 154S, 1654E,60,15.4,165.4,30258 days 06:00:00,726198.0,725478.0,302.5540341957368,302.38641542670416
197,SP,2,1982-11-05 12:00:00, BEST,0, 155S, 1650E,60,15.5,165.0,30258 days 12:00:00,726204.0,725484.0,302.4468610697569,302.27109714314975
198,SP,2,1982-11-05 18:00:00, BEST,0, 156S, 1648E,60,15.6,164.8,30258 days 18:00:00,726210.0,725490.0,302.3889875817277,302.2046498050422
199,SP,2,1982-11-06 00:00:00, BEST,0, 159S, 1646E,55,15.9,164.6,30259 days 00:00:00,726216.0,725496.0,302.3041064659516,302.104335759125
200,SP,2,1982-11-06 06:00:00, BEST,0, 162S, 1645E,55,16.2,164.5,30259 days 06:00:00,726222.0,725502.0,302.3041064659516,302.104335759125
201,SP,2,1982-11-06 12:00:00, BEST,0, 166S, 1643E,50,16.6,164.3,30259 days 12:00:00,726228.0,725508.0,302.25909375304,302.04088926854484
202,SP,2,1982-11-06 18:00:00, BEST,0, 169S, 1641E,50,16.9,164.1,30259 days 18:00:00,726234.0,725514.0,302.27795622321247,302.03960319103305
203,SP,2,1982-11-07 00:00:00, BEST,0, 173S, 1639E,45,17.3,163.9,30260 days 00:00:00,726240.0,725520.0,302.27795622321247,302.03960319103305
204,SP,2,1982-11-07 06:00:00, BEST,0, 176S, 1636E,40,17.6,163.6,30260 days 06:00:00,726246.0,725526.0,302.3315427862024,302.1120522241955
205,SP,2,1982-11-07 12:00:00, BEST,0, 178S, 1632E,35,17.8,163.2,30260 days 12:00:00,726252.0,725532.0,302.33754448125734,302.1639240171698
206,SP,2,1982-11-07 18:00:00, BEST,0, 180S, 1627E,30,18.0,162.7,30260 days 18:00:00,726258.0,725538.0,302.274955375685,302.2196540426794
207,SP,2,1982-11-08 00:00:00, BEST,0, 181S, 1620E,30,18.1,162.0,30261 days 00:00:00,726264.0,725544.0,302.47301131249594,302.4481471472686
208,SP,3,1982-11-07 18:00:00, BEST,0, 108S, 1788E,20,10.8,178.8,30260 days 18:00:00,726258.0,725538.0,302.8639788760708,302.7379432799184
209,SP,3,1982-11-08 00:00:00, BEST,0, 109S, 1779E,25,10.9,177.9,30261 days 00:00:00,726264.0,725544.0,302.76323613764964,302.6796410993853
210,SP,3,1982-11-08 06:00:00, BEST,0, 109S, 1771E,25,10.9,177.1,30261 days 06:00:00,726270.0,725550.0,302.5668949708544,302.4751547750156
211,SP,3,1982-11-08 12:00:00, BEST,0, 109S, 1763E,25,10.9,176.3,30261 days 12:00:00,726276.0,725556.0,302.6684950942834,302.5184527179115
212,SP,3,1982-11-08 18:00:00, BEST,0, 109S, 1755E,25,10.9,175.5,30261 days 18:00:00,726282.0,725562.0,302.6487752391031,302.5278839529977
213,SP,3,1982-11-09 00:00:00, BEST,0, 110S, 1748E,25,11.0,174.8,30262 days 00:00:00,726288.0,725568.0,302.66249339922854,302.5214535654389
214,SP,3,1982-11-09 06:00:00, BEST,0, 112S, 1741E,30,11.2,174.1,30262 days 06:00:00,726294.0,725574.0,302.6402013890247,302.49401724518805
215,SP,3,1982-11-09 12:00:00, BEST,0, 115S, 1736E,30,11.5,173.6,30262 days 12:00:00,726300.0,725580.0,302.5943312911053,302.50473455778604
216,SP,3,1982-11-09 18:00:00, BEST,0, 118S, 1731E,35,11.8,173.1,30262 days 18:00:00,726306.0,725586.0,302.57846966846023,302.5017337102586
217,SP,3,1982-11-10 00:00:00, BEST,0, 120S, 1727E,35,12.0,172.7,30263 days 00:00:00,726312.0,725592.0,302.5814705159877,302.5055919427939
218,SP,3,1982-11-10 06:00:00, BEST,0, 123S, 1723E,40,12.3,172.3,30263 days 06:00:00,726318.0,725598.0,302.57461143592496,302.5163092553919
219,SP,3,1982-11-10 12:00:00, BEST,0, 126S, 1721E,40,12.6,172.1,30263 days 12:00:00,726324.0,725604.0,302.569038433374,302.52231095044675
220,SP,3,1982-11-10 18:00:00, BEST,0, 129S, 1720E,35,12.9,172.0,30263 days 18:00:00,726330.0,725610.0,302.569038433374,302.52231095044675
221,SP,3,1982-11-11 00:00:00, BEST,0, 132S, 1721E,35,13.2,172.1,30264 days 00:00:00,726336.0,725616.0,302.569038433374,302.52231095044675
222,SP,3,1982-11-11 06:00:00, BEST,0, 134S, 1723E,35,13.4,172.3,30264 days 06:00:00,726342.0,725622.0,302.57461143592496,302.5163092553919
223,SP,3,1982-11-11 12:00:00, BEST,0, 136S, 1727E,35,13.6,172.7,30264 days 12:00:00,726348.0,725628.0,302.5814705159877,302.5055919427939
224,SP,3,1982-11-11 18:00:00, BEST,0, 137S, 1730E,30,13.7,173.0,30264 days 18:00:00,726354.0,725634.0,302.57846966846023,302.5017337102586
225,SP,3,1982-11-12 00:00:00, BEST,0, 140S, 1734E,30,14.0,173.4,30265 days 00:00:00,726360.0,725640.0,302.5943312911053,302.50473455778604
226,SP,3,1982-11-12 06:00:00, BEST,0, 145S, 1737E,30,14.5,173.7,30265 days 06:00:00,726366.0,725646.0,302.61576591630126,302.5163092553919
227,SP,3,1982-11-12 12:00:00, BEST,0, 151S, 1740E,30,15.1,174.0,30265 days 12:00:00,726372.0,725652.0,302.6402013890247,302.49401724518805
228,SP,3,1982-11-12 18:00:00, BEST,0, 158S, 1742E,25,15.8,174.2,30265 days 18:00:00,726378.0,725658.0,302.65692039667755,302.48201385507826
229,SP,3,1982-11-13 00:00:00, BEST,0, 166S, 1743E,25,16.6,174.3,30266 days 00:00:00,726384.0,725664.0,302.65692039667755,302.48201385507826
230,SP,3,1982-11-13 06:00:00, BEST,0, 174S, 1742E,25,17.4,174.2,30266 days 06:00:00,726390.0,725670.0,302.65692039667755,302.48201385507826
231,SP,5,1982-12-10 00:00:00, BEST,0,  90S, 1600W,25,9.0,160.0,30293 days 00:00:00,727032.0,726312.0,302.95786253442924,302.2659528331027
232,SP,5,1982-12-10 06:00:00, BEST,0,  90S, 1597W,25,9.0,159.7,30293 days 06:00:00,727038.0,726318.0,302.9998743998134,302.32468370613975
233,SP,5,1982-12-10 12:00:00, BEST,0,  92S, 1593W,25,9.2,159.3,30293 days 12:00:00,727044.0,726324.0,303.0281681050721,302.3958466617904
234,SP,5,1982-12-10 18:00:00, BEST,0,  95S, 1589W,30,9.5,158.9,30293 days 18:00:00,727050.0,726330.0,303.0097343274035,302.408707436908
235,SP,5,1982-12-11 00:00:00, BEST,0, 102S, 1583W,30,10.2,158.3,30294 days 00:00:00,727056.0,726336.0,302.8378286333317,302.3062499284712
236,SP,5,1982-12-11 06:00:00, BEST,0, 115S, 1573W,35,11.5,157.3,30294 days 06:00:00,727062.0,726342.0,302.5604645832956,302.1656387871855
237,SP,5,1982-12-11 12:00:00, BEST,0, 128S, 1563W,35,12.8,156.3,30294 days 12:00:00,727068.0,726348.0,302.56989581838184,302.3002482334163
238,SP,5,1982-12-11 18:00:00, BEST,0, 141S, 1553W,40,14.1,155.3,30294 days 18:00:00,727074.0,726354.0,302.72422511979295,302.50945017532916
239,SP,5,1982-12-12 00:00:00, BEST,0, 152S, 1544W,40,15.2,154.4,30295 days 00:00:00,727080.0,726360.0,302.72122427226554,302.5600358907917
240,SP,5,1982-12-12 06:00:00, BEST,0, 159S, 1534W,45,15.9,153.4,30295 days 06:00:00,727086.0,726366.0,302.7683804476967,302.5514620407133
241,SP,5,1982-12-12 12:00:00, BEST,0, 164S, 1524W,45,16.4,152.4,30295 days 12:00:00,727092.0,726372.0,302.659921244205,302.6869288719519
242,SP,5,1982-12-12 18:00:00, BEST,0, 172S, 1520W,50,17.2,152.0,30295 days 18:00:00,727098.0,726378.0,302.86869449361393,302.8511181009532
243,SP,5,1982-12-13 00:00:00, BEST,0, 181S, 1524W,50,18.1,152.4,30296 days 00:00:00,727104.0,726384.0,302.659921244205,302.6869288719519
244,SP,5,1982-12-13 06:00:00, BEST,0, 192S, 1535W,50,19.2,153.5,30296 days 06:00:00,727110.0,726390.0,302.7683804476967,302.5514620407133
245,SP,5,1982-12-13 12:00:00, BEST,0, 202S, 1545W,50,20.2,154.5,30296 days 12:00:00,727116.0,726396.0,302.72122427226554,302.5600358907917
246,SP,5,1982-12-13 18:00:00, BEST,0, 204S, 1548W,55,20.4,154.8,30296 days 18:00:00,727122.0,726402.0,302.71265042218715,302.5501759632015
247,SP,5,1982-12-14 00:00:00, BEST,0, 205S, 1551W,55,20.5,155.1,30297 days 00:00:00,727128.0,726408.0,302.71050695966755,302.5257404904781
248,SP,5,1982-12-14 06:00:00, BEST,0, 213S, 1553W,50,21.3,155.3,30297 days 06:00:00,727134.0,726414.0,302.72422511979295,302.50945017532916
249,SP,5,1982-12-14 12:00:00, BEST,0, 220S, 1554W,50,22.0,155.4,30297 days 12:00:00,727140.0,726420.0,302.6997896470695,302.44471760723724
250,SP,5,1982-12-14 18:00:00, BEST,0, 225S, 1551W,45,22.5,155.1,30297 days 18:00:00,727146.0,726426.0,302.71050695966755,302.5257404904781
251,SP,5,1982-12-15 00:00:00, BEST,0, 229S, 1548W,45,22.9,154.8,30298 days 00:00:00,727152.0,726432.0,302.71265042218715,302.5501759632015
252,SP,5,1982-12-15 06:00:00, BEST,0, 232S, 1546W,40,23.2,154.6,30298 days 06:00:00,727158.0,726438.0,302.72122427226554,302.5600358907917
253,SP,5,1982-12-15 12:00:00, BEST,0, 235S, 1544W,40,23.5,154.4,30298 days 12:00:00,727164.0,726444.0,302.72122427226554,302.5600358907917
254,SP,5,1982-12-15 18:00:00, BEST,0, 237S, 1542W,35,23.7,154.2,30298 days 18:00:00,727170.0,726450.0,302.7448023599811,302.57675489844456
255,SP,5,1982-12-16 00:00:00, BEST,0, 239S, 1539W,35,23.9,153.9,30299 days 00:00:00,727176.0,726456.0,302.77223868023196,302.553176810729
256,SP,9,1983-01-13 18:00:00, BEST,0, 146S, 1426E,15,14.6,142.6,30327 days 18:00:00,727866.0,727146.0,301.87455657702395,302.44000198969417
257,SP,9,1983-01-14 00:00:00, BEST,0, 148S, 1441E,15,14.8,144.1,30328 days 00:00:00,727872.0,727152.0,301.5067384086608,302.1677822497051
258,SP,9,1983-01-14 06:00:00, BEST,0, 152S, 1453E,20,15.2,145.3,30328 days 06:00:00,727878.0,727158.0,301.61691238216815,302.2663815256066
259,SP,9,1983-01-14 12:00:00, BEST,0, 159S, 1462E,20,15.9,146.2,30328 days 12:00:00,727884.0,727164.0,301.8719844220004,302.51245102285657
260,SP,9,1983-01-14 18:00:00, BEST,0, 165S, 1471E,25,16.5,147.1,30328 days 18:00:00,727890.0,727170.0,301.9272857550061,302.467438309945
261,SP,9,1983-01-15 00:00:00, BEST,0, 168S, 1479E,25,16.8,147.9,30329 days 00:00:00,727896.0,727176.0,302.050749196135,302.60719206622286
262,SP,9,1983-01-15 06:00:00, BEST,0, 172S, 1488E,30,17.2,148.8,30329 days 06:00:00,727902.0,727182.0,302.2925317683457,302.86012064353554
263,SP,9,1983-01-15 12:00:00, BEST,0, 175S, 1497E,35,17.5,149.7,30329 days 12:00:00,727908.0,727188.0,302.34826179385533,302.75166144004385
264,SP,9,1983-01-15 18:00:00, BEST,0, 179S, 1507E,40,17.9,150.7,30329 days 18:00:00,727914.0,727194.0,302.19521856995595,302.77138129522416
265,SP,9,1983-01-16 00:00:00, BEST,0, 183S, 1516E,45,18.3,151.6,30330 days 00:00:00,727920.0,727200.0,302.33197147870635,302.33197147870635
266,SP,9,1983-01-16 06:00:00, BEST,0, 188S, 1525E,50,18.8,152.5,30330 days 06:00:00,727926.0,727206.0,302.04389011607225,302.04389011607225
267,SP,9,1983-01-16 12:00:00, BEST,0, 192S, 1534E,55,19.2,153.4,30330 days 12:00:00,727932.0,727212.0,301.9371456825962,301.9371456825962
268,SP,9,1983-01-16 18:00:00, BEST,0, 196S, 1542E,55,19.6,154.2,30330 days 18:00:00,727938.0,727218.0,301.8599810318907,301.8599810318907
269,SP,9,1983-01-17 00:00:00, BEST,0, 201S, 1548E,55,20.1,154.8,30331 days 00:00:00,727944.0,727224.0,301.56161104916254,301.8299725566163
270,SP,9,1983-01-17 06:00:00, BEST,0, 206S, 1554E,55,20.6,155.4,30331 days 06:00:00,727950.0,727230.0,301.63105923479753,301.8415472542221
271,SP,9,1983-01-17 12:00:00, BEST,0, 211S, 1560E,55,21.1,156.0,30331 days 12:00:00,727956.0,727236.0,301.5890473694134,301.8192552440183
272,SP,9,1983-01-17 18:00:00, BEST,0, 215S, 1565E,55,21.5,156.5,30331 days 18:00:00,727962.0,727242.0,301.5577528166272,301.77124168357926
273,SP,9,1983-01-18 00:00:00, BEST,0, 219S, 1569E,55,21.9,156.9,30332 days 00:00:00,727968.0,727248.0,301.4818742434334,301.68636056780315
274,SP,9,1983-01-18 06:00:00, BEST,0, 221S, 1572E,50,22.1,157.2,30332 days 06:00:00,727974.0,727254.0,301.4591535407257,301.65806686254444
275,SP,9,1983-01-18 12:00:00, BEST,0, 219S, 1577E,50,21.9,157.7,30332 days 12:00:00,727980.0,727260.0,301.5547519690998,301.7643826035166
276,SP,9,1983-01-18 18:00:00, BEST,0, 214S, 1582E,45,21.4,158.2,30332 days 18:00:00,727986.0,727266.0,301.6546373225131,301.8989920497474
277,SP,9,1983-01-19 00:00:00, BEST,0, 209S, 1583E,40,20.9,158.3,30333 days 00:00:00,727992.0,727272.0,301.6546373225131,301.8989920497474
278,SP,9,1983-01-19 06:00:00, BEST,0, 203S, 1580E,35,20.3,158.0,30333 days 06:00:00,727998.0,727278.0,301.6134828421368,301.8346881741594
279,SP,9,1983-01-19 12:00:00, BEST,0, 196S, 1576E,30,19.6,157.6,30333 days 12:00:00,728004.0,727284.0,301.4874472459844,301.687217952811
280,SP,9,1983-01-19 18:00:00, BEST,0, 188S, 1571E,30,18.8,157.1,30333 days 18:00:00,728010.0,727290.0,301.4818742434334,301.68636056780315
281,SP,9,1983-01-20 00:00:00, BEST,0, 179S, 1566E,30,17.9,156.6,30334 days 00:00:00,728016.0,727296.0,301.5577528166272,301.77124168357926
282,SP,9,1983-01-20 06:00:00, BEST,0, 169S, 1562E,30,16.9,156.2,30334 days 06:00:00,728022.0,727302.0,301.5774726718075,301.8111100864438
283,SP,9,1983-01-20 12:00:00, BEST,0, 161S, 1558E,30,16.1,155.8,30334 days 12:00:00,728028.0,727308.0,301.6349174673328,301.8406898692143
284,SP,9,1983-01-20 18:00:00, BEST,0, 154S, 1555E,30,15.4,155.5,30334 days 18:00:00,728034.0,727314.0,301.63105923479753,301.8415472542221
285,SP,9,1983-01-21 00:00:00, BEST,0, 149S, 1552E,30,14.9,155.2,30335 days 00:00:00,728040.0,727320.0,301.62034192219954,301.8415472542221
286,SP,9,1983-01-21 06:00:00, BEST,0, 145S, 1548E,30,14.5,154.8,30335 days 06:00:00,728046.0,727326.0,301.56161104916254,301.8299725566163
287,SP,9,1983-01-21 12:00:00, BEST,0, 141S, 1546E,30,14.1,154.6,30335 days 12:00:00,728052.0,727332.0,301.5440346565018,301.83768902168686
288,SP,9,1983-01-21 18:00:00, BEST,0, 137S, 1545E,25,13.7,154.5,30335 days 18:00:00,728058.0,727338.0,301.5440346565018,301.83768902168686
289,SP,9,1983-01-22 00:00:00, BEST,0, 131S, 1545E,25,13.1,154.5,30336 days 00:00:00,728064.0,727344.0,301.5440346565018,301.83768902168686
290,SP,9,1983-01-22 06:00:00, BEST,0, 125S, 1546E,20,12.5,154.6,30336 days 06:00:00,728070.0,727350.0,301.5440346565018,301.83768902168686
291,SP,9,1983-01-22 12:00:00, BEST,0, 120S, 1550E,20,12.0,155.0,30336 days 12:00:00,728076.0,727356.0,301.57918744182325,301.8192552440183
292,SP,9,1983-01-22 18:00:00, BEST,0, 116S, 1557E,25,11.6,155.7,30336 days 18:00:00,728082.0,727362.0,301.6349174673328,301.8406898692143
293,SP,9,1983-01-23 00:00:00, BEST,0, 115S, 1568E,25,11.5,156.8,30337 days 00:00:00,728088.0,727368.0,301.49644978856674,301.7155116580697
294,SP,9,1983-01-23 06:00:00, BEST,0, 117S, 1578E,25,11.7,157.8,30337 days 06:00:00,728094.0,727374.0,301.5547519690998,301.7643826035166
295,SP,9,1983-01-23 12:00:00, BEST,0, 120S, 1583E,25,12.0,158.3,30337 days 12:00:00,728100.0,727380.0,301.6546373225131,301.8989920497474
296,SP,9,1983-01-23 18:00:00, BEST,0, 122S, 1588E,25,12.2,158.8,30337 days 18:00:00,728106.0,727386.0,301.714225580558,302.045604886088
297,SP,9,1983-01-24 00:00:00, BEST,0, 122S, 1592E,25,12.2,159.2,30338 days 00:00:00,728112.0,727392.0,301.6049089920584,302.0164537958214
298,SP,9,1983-01-24 06:00:00, BEST,0, 122S, 1597E,25,12.2,159.7,30338 days 06:00:00,728118.0,727398.0,301.5491789665488,301.96372461783926
299,SP,9,1983-01-24 12:00:00, BEST,0, 122S, 1602E,25,12.2,160.2,30338 days 12:00:00,728124.0,727404.0,301.5766152867997,301.92642836999823
300,SP,9,1983-01-24 18:00:00, BEST,0, 122S, 1608E,20,12.2,160.8,30338 days 18:00:00,728130.0,727410.0,301.3927062026181,301.8063944689007
301,SP,10,1983-01-18 12:00:00, BEST,0, 142S, 1764E,20,14.2,176.4,30332 days 12:00:00,727980.0,727260.0,301.8402611767104,302.2115088851049
302,SP,10,1983-01-18 18:00:00, BEST,0, 145S, 1762E,20,14.5,176.2,30332 days 18:00:00,727986.0,727266.0,301.8295438641124,302.15406408957966
303,SP,10,1983-01-19 00:00:00, BEST,0, 147S, 1758E,20,14.7,175.8,30333 days 00:00:00,727992.0,727272.0,301.8068231614046,302.0601804312212
304,SP,10,1983-01-19 06:00:00, BEST,0, 148S, 1753E,20,14.8,175.3,30333 days 06:00:00,727998.0,727278.0,301.8068231614046,302.0044504057116
305,SP,10,1983-01-19 12:00:00, BEST,0, 149S, 1748E,20,14.9,174.8,30333 days 12:00:00,728004.0,727284.0,301.8428333317339,302.08075767140934
306,SP,10,1983-01-19 18:00:00, BEST,0, 149S, 1741E,20,14.9,174.1,30333 days 18:00:00,728010.0,727290.0,301.8402611767104,301.9577229227844
307,SP,10,1983-01-20 00:00:00, BEST,0, 148S, 1735E,20,14.8,173.5,30334 days 00:00:00,728016.0,727296.0,301.7318019732187,301.8278290940967
308,SP,10,1983-01-20 06:00:00, BEST,0, 149S, 1732E,20,14.9,173.2,30334 days 06:00:00,728022.0,727302.0,301.6752145627013,301.767383451044
309,SP,10,1983-01-20 12:00:00, BEST,0, 149S, 1729E,25,14.9,172.9,30334 days 12:00:00,728028.0,727308.0,301.6456347799308,301.75966698597347
310,SP,10,1983-01-20 18:00:00, BEST,0, 147S, 1727E,25,14.7,172.7,30334 days 18:00:00,728034.0,727314.0,301.6173410746721,301.7665260660362
311,SP,10,1983-01-21 00:00:00, BEST,0, 145S, 1725E,30,14.5,172.5,30335 days 00:00:00,728040.0,727320.0,301.5890473694134,301.7750999161146
312,SP,10,1983-01-21 06:00:00, BEST,0, 144S, 1720E,30,14.4,172.0,30335 days 06:00:00,728046.0,727326.0,301.52560087883325,301.7652399885244
313,SP,10,1983-01-21 12:00:00, BEST,0, 142S, 1714E,35,14.2,171.4,30335 days 12:00:00,728052.0,727332.0,301.54532073401356,301.8171117814987
314,SP,10,1983-01-21 18:00:00, BEST,0, 139S, 1712E,35,13.9,171.2,30335 days 18:00:00,728058.0,727338.0,301.58218828935065,301.85698018436324
315,SP,10,1983-01-22 00:00:00, BEST,0, 136S, 1714E,35,13.6,171.4,30336 days 00:00:00,728064.0,727344.0,301.54532073401356,301.8171117814987
316,SP,10,1983-01-22 06:00:00, BEST,0, 132S, 1720E,30,13.2,172.0,30336 days 06:00:00,728070.0,727350.0,301.52560087883325,301.7652399885244
317,SP,10,1983-01-22 12:00:00, BEST,0, 128S, 1726E,25,12.8,172.6,30336 days 12:00:00,728076.0,727356.0,301.5890473694134,301.7750999161146
318,SP,10,1983-01-22 18:00:00, BEST,0, 121S, 1732E,25,12.1,173.2,30336 days 18:00:00,728082.0,727362.0,301.6752145627013,301.767383451044
319,SP,10,1983-01-23 00:00:00, BEST,0, 114S, 1738E,30,11.4,173.8,30337 days 00:00:00,728088.0,727368.0,301.79439107879097,301.90713720732185
320,SP,10,1983-01-23 06:00:00, BEST,0, 110S, 1747E,30,11.0,174.7,30337 days 06:00:00,728094.0,727374.0,301.8428333317339,302.08075767140934
